# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_downstream_gene_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_sequence_feature	variants_effect_splice_acceptor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_structural_interaction_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
C10orf54	ENSG00000107738	ENST00000394957	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C10orf54	ENSG00000107738	ENST00000470317	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C10orf76	ENSG00000120029	ENST00000370033	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C10orf82	ENSG00000165863	ENST00000369210	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C10orf82	ENSG00000165863	ENST00000467153	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C10orf82	ENSG00000165863	ENST00000588184	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C10orf82	ENSG00000165863	ENST00000588224	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C11orf65	ENSG00000166323	ENST00000524755	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C11orf65	ENSG00000166323	ENST00000525729	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C11orf65	ENSG00000166323	ENST00000526725	processed_transcript	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C11orf65	ENSG00000166323	ENST00000527531	nonsense_mediated_decay	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C11orf73	ENSG00000149196	ENST00000278483	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
C11orf73	ENSG00000149196	ENST00000528004	nonsense_mediated_decay	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
C11orf73	ENSG00000149196	ENST00000530208	processed_transcript	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
C11orf73	ENSG00000149196	ENST00000531485	processed_transcript	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
C11orf73	ENSG00000149196	ENST00000532270	processed_transcript	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
C11orf73	ENSG00000149196	ENST00000533986	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
C11orf74	ENSG00000166352	ENST00000446510	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C12orf10	ENSG00000139637	ENST00000267103	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
C12orf10	ENSG00000139637	ENST00000547490	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
C12orf10	ENSG00000139637	ENST00000547864	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
C12orf10	ENSG00000139637	ENST00000548632	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
C12orf10	ENSG00000139637	ENST00000548845	retained_intron	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
C12orf10	ENSG00000139637	ENST00000549177	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
C12orf10	ENSG00000139637	ENST00000549488	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
C12orf10	ENSG00000139637	ENST00000550199	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
C12orf10	ENSG00000139637	ENST00000551131	retained_intron	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
C12orf10	ENSG00000139637	ENST00000551670	retained_intron	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
C12orf42	ENSG00000179088	ENST00000315192	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
C12orf42	ENSG00000179088	ENST00000378113	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
C12orf42	ENSG00000179088	ENST00000546526	processed_transcript	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
C12orf42	ENSG00000179088	ENST00000547347	nonsense_mediated_decay	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
C12orf42	ENSG00000179088	ENST00000548048	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
C12orf42	ENSG00000179088	ENST00000548789	processed_transcript	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
C12orf42	ENSG00000179088	ENST00000548883	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
C12orf42	ENSG00000179088	ENST00000550497	processed_transcript	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
C12orf42	ENSG00000179088	ENST00000550650	processed_transcript	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
C12orf42	ENSG00000179088	ENST00000551134	nonsense_mediated_decay	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
C12orf42	ENSG00000179088	ENST00000552372	processed_transcript	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
C12orf42	ENSG00000179088	ENST00000552578	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
C12orf42	ENSG00000179088	ENST00000552977	processed_transcript	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
C12orf55	ENSG00000188596	ENST00000342887	retained_intron	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C12orf55	ENSG00000188596	ENST00000524981	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C12orf56	ENSG00000185306	ENST00000333722	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C12orf56	ENSG00000185306	ENST00000535515	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C12orf56	ENSG00000185306	ENST00000536975	processed_transcript	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C12orf56	ENSG00000185306	ENST00000541802	retained_intron	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C12orf56	ENSG00000185306	ENST00000542397	processed_transcript	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C12orf56	ENSG00000185306	ENST00000543942	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C12orf77	ENSG00000226397	ENST00000434912	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
C12orf77	ENSG00000226397	ENST00000549262	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
C12orf77	ENSG00000226397	ENST00000549828	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
C14orf159	ENSG00000133943	ENST00000521334	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C14orf159	ENSG00000133943	ENST00000522837	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C14orf169	ENSG00000255242	ENST00000531973	processed_transcript	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
C15orf26	ENSG00000156206	ENST00000286732	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C15orf26	ENSG00000156206	ENST00000560091	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C15orf26	ENSG00000156206	ENST00000561216	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C15orf27	ENSG00000169758	ENST00000388942	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C15orf27	ENSG00000169758	ENST00000484722	nonsense_mediated_decay	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C15orf27	ENSG00000169758	ENST00000559079	processed_transcript	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C15orf27	ENSG00000169758	ENST00000561302	nonsense_mediated_decay	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C15orf38	ENSG00000242498	ENST00000357484	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
C15orf38	ENSG00000242498	ENST00000460685	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
C15orf38-AP3S2	ENSG00000250021	ENST00000398333	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C15orf38-AP3S2	ENSG00000250021	ENST00000558648	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C15orf38-AP3S2	ENSG00000250021	ENST00000559629	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C15orf38-AP3S2	ENSG00000250021	ENST00000560224	processed_transcript	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C15orf60	ENSG00000183324	ENST00000331090	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
C15orf60	ENSG00000183324	ENST00000560581	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
C16orf45	ENSG00000166780	ENST00000300006	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C16orf45	ENSG00000166780	ENST00000561813	nonsense_mediated_decay	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C16orf45	ENSG00000166780	ENST00000566490	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C16orf45	ENSG00000166780	ENST00000567550	retained_intron	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C16orf45	ENSG00000166780	ENST00000570249	nonsense_mediated_decay	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C16orf62	ENSG00000103544	ENST00000251143	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
C16orf62	ENSG00000103544	ENST00000417362	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
C16orf62	ENSG00000103544	ENST00000438132	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
C16orf62	ENSG00000103544	ENST00000448695	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
C16orf62	ENSG00000103544	ENST00000542027	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C16orf62	ENSG00000103544	ENST00000542263	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
C16orf62	ENSG00000103544	ENST00000543152	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
C16orf62	ENSG00000103544	ENST00000566850	retained_intron	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
C16orf95	ENSG00000260456	ENST00000253461	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
C16orf95	ENSG00000260456	ENST00000562840	processed_transcript	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
C16orf95	ENSG00000260456	ENST00000564821	processed_transcript	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C16orf95	ENSG00000260456	ENST00000565212	processed_transcript	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
C16orf95	ENSG00000260456	ENST00000567970	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
C17orf66	ENSG00000172653	ENST00000311880	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C17orf66	ENSG00000172653	ENST00000462028	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C17orf66	ENSG00000172653	ENST00000585840	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C17orf66	ENSG00000172653	ENST00000587573	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C17orf66	ENSG00000172653	ENST00000587585	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C17orf66	ENSG00000172653	ENST00000587626	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C17orf66	ENSG00000172653	ENST00000589015	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C17orf66	ENSG00000172653	ENST00000592980	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C17orf70	ENSG00000185504	ENST00000327787	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C17orf70	ENSG00000185504	ENST00000443656	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C17orf70	ENSG00000185504	ENST00000536161	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C17orf70	ENSG00000185504	ENST00000537152	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C17orf70	ENSG00000185504	ENST00000541246	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C17orf70	ENSG00000185504	ENST00000544302	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C18orf42	ENSG00000231824	ENST00000434239	protein_coding	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0
C18orf42	ENSG00000231824	ENST00000580650	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C19orf33	ENSG00000167644	ENST00000301246	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C19orf33	ENSG00000167644	ENST00000588605	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C19orf33	ENSG00000167644	ENST00000589986	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C19orf33	ENSG00000167644	ENST00000591852	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C19orf38	ENSG00000214212	ENST00000397820	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
C19orf38	ENSG00000214212	ENST00000587494	retained_intron	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
C19orf38	ENSG00000214212	ENST00000592854	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
C19orf54	ENSG00000188493	ENST00000339153	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C19orf54	ENSG00000188493	ENST00000378313	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C19orf54	ENSG00000188493	ENST00000469741	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C19orf54	ENSG00000188493	ENST00000470681	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C19orf54	ENSG00000188493	ENST00000596809	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C19orf54	ENSG00000188493	ENST00000596940	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C19orf54	ENSG00000188493	ENST00000597507	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C19orf54	ENSG00000188493	ENST00000598352	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C19orf54	ENSG00000188493	ENST00000598485	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C19orf54	ENSG00000188493	ENST00000598729	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C19orf54	ENSG00000188493	ENST00000600139	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C19orf57	ENSG00000132016	ENST00000346736	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C19orf57	ENSG00000132016	ENST00000454313	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C19orf57	ENSG00000132016	ENST00000585755	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C19orf57	ENSG00000132016	ENST00000586783	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C19orf57	ENSG00000132016	ENST00000591586	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C1DP3	ENSG00000224760	ENST00000412019	processed_pseudogene	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
C1DP3	ENSG00000224760	ENST00000455013	processed_pseudogene	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
C1GALT1	ENSG00000106392	ENST00000419721	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C1GALT1	ENSG00000106392	ENST00000429911	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C1GALT1	ENSG00000106392	ENST00000436587	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C1GALT1	ENSG00000106392	ENST00000467716	processed_transcript	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C1GALT1	ENSG00000106392	ENST00000476068	retained_intron	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C1GALT1C1	ENSG00000171155	ENST00000304661	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C1GALT1C1	ENSG00000171155	ENST00000371313	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C1orf194	ENSG00000179902	ENST00000369942	retained_intron	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
C1orf194	ENSG00000179902	ENST00000369945	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
C1orf194	ENSG00000179902	ENST00000369948	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
C1orf194	ENSG00000179902	ENST00000369949	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
C1orf194	ENSG00000179902	ENST00000460065	nonsense_mediated_decay	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
C1orf194	ENSG00000179902	ENST00000462402	nonsense_mediated_decay	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
C1orf21	ENSG00000116667	ENST00000235307	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
C1orf234	ENSG00000227868	ENST00000440767	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
C1orf234	ENSG00000227868	ENST00000566855	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
C1orf27	ENSG00000157181	ENST00000287859	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
C1orf27	ENSG00000157181	ENST00000367470	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
C1orf27	ENSG00000157181	ENST00000419367	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
C1orf27	ENSG00000157181	ENST00000432021	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
C1orf27	ENSG00000157181	ENST00000478571	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
C1orf87	ENSG00000162598	ENST00000371201	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C1orf87	ENSG00000162598	ENST00000450089	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C20orf112	ENSG00000197183	ENST00000326071	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C20orf112	ENSG00000197183	ENST00000359676	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C20orf112	ENSG00000197183	ENST00000375677	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C20orf112	ENSG00000197183	ENST00000375678	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C20orf112	ENSG00000197183	ENST00000475781	processed_transcript	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C20orf196	ENSG00000171984	ENST00000303142	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C20orf196	ENSG00000171984	ENST00000442185	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C20orf196	ENSG00000171984	ENST00000445603	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C20orf26	ENSG00000089101	ENST00000245957	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C20orf26	ENSG00000089101	ENST00000340348	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C20orf26	ENSG00000089101	ENST00000377306	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C20orf26	ENSG00000089101	ENST00000377309	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C20orf26	ENSG00000089101	ENST00000389656	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C20orf26	ENSG00000089101	ENST00000442372	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C20orf26	ENSG00000089101	ENST00000451767	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C20orf26	ENSG00000089101	ENST00000472660	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C21orf59	ENSG00000159079	ENST00000290155	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
C21orf59	ENSG00000159079	ENST00000300260	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
C21orf59	ENSG00000159079	ENST00000382549	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
C21orf59	ENSG00000159079	ENST00000440966	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
C21orf59	ENSG00000159079	ENST00000458138	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
C21orf59	ENSG00000159079	ENST00000540881	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
C22orf24	ENSG00000128254	ENST00000248984	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C22orf24	ENSG00000128254	ENST00000484682	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C22orf24	ENSG00000128254	ENST00000486651	processed_transcript	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C22orf24	ENSG00000128254	ENST00000543051	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C22orf34	ENSG00000188511	ENST00000414287	nonsense_mediated_decay	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0
C22orf34	ENSG00000188511	ENST00000416411	nonsense_mediated_decay	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C22orf34	ENSG00000188511	ENST00000498829	processed_transcript	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
C2CD3	ENSG00000168014	ENST00000313663	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C2CD3	ENSG00000168014	ENST00000334126	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C2CD3	ENSG00000168014	ENST00000415191	retained_intron	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C2CD3	ENSG00000168014	ENST00000436679	retained_intron	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C2CD3	ENSG00000168014	ENST00000539061	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C2orf27A	ENSG00000197927	ENST00000355171	protein_coding	0	0	0	10	0	0	0	1	9	0	0	0	0	0	0	0	0	0
C2orf27A	ENSG00000197927	ENST00000463645	processed_transcript	0	0	0	5	0	0	0	4	0	0	0	0	0	0	0	0	0	1
C2orf27A	ENSG00000197927	ENST00000481510	processed_transcript	0	0	0	9	0	0	0	1	3	0	0	0	0	0	0	0	0	5
C2orf27B	ENSG00000186825	ENST00000303798	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
C2orf42	ENSG00000115998	ENST00000264434	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
C2orf42	ENSG00000115998	ENST00000420306	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
C2orf71	ENSG00000179270	ENST00000331664	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
C2orf71	ENSG00000179270	ENST00000602958	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
C2orf72	ENSG00000204128	ENST00000373640	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C2orf72	ENSG00000204128	ENST00000463834	retained_intron	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C2orf72	ENSG00000204128	ENST00000477463	processed_transcript	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C2orf76	ENSG00000186132	ENST00000334816	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C2orf76	ENSG00000186132	ENST00000409466	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C2orf76	ENSG00000186132	ENST00000409523	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C2orf76	ENSG00000186132	ENST00000409877	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C2orf76	ENSG00000186132	ENST00000414534	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
C3orf27	ENSG00000198685	ENST00000356020	protein_coding	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0
C3orf58	ENSG00000181744	ENST00000493396	processed_transcript	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
C3orf67	ENSG00000163689	ENST00000295966	protein_coding	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0
C3orf67	ENSG00000163689	ENST00000468415	nonsense_mediated_decay	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0
C3orf67	ENSG00000163689	ENST00000471288	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
